doc_id,canonical_filename,canonical_path,title,year,doi,geo_scope,metadata_confidence,metric_bucket_primary,metric_bucket_secondary,sha256_hash,file_size_bytes,original_filename,source_folder
KCDI000214,kcdi000214_market_ntegration_demand_and_the_growth_irms.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000214_market_ntegration_demand_and_the_growth_irms.pdf,"Market I ntegration , Demand  and the Growth of F irms:",,,India-transferable,low,Unknown,,e35538c109a282bf689a7ff40c8f7a1838fbb17d0f3044a79ada64cbd969a470,296317,Market Integration Demand and the Growth of Firms Evidence From a Natural Experiment in India_W2807311631.pdf,Metrics_Corpus
KCDI000215,kcdi000215_2018_nber_working_paper_series.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000215_2018_nber_working_paper_series.pdf,NBER WORKING PAPER SERIES,2018,,Kerala,med,Unknown,,b57c5554858a687501f829e0c156edefa15a978bff0c1b747591bf0972521513,907831,Market Integration Demand and the Growth of Firms Evidence from a Natural Experiment in India_W3124134147.pdf,Metrics_Corpus
KCDI000216,kcdi000216_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000216_.pdf,,,,Unknown,low,Unknown,,5c85e8f3b28a7345201b4ca65e980c7ba267bf1f9c15da5c11ededa57259464b,57649,Masculinity studies and feminism_W2903749013.pdf,Metrics_Corpus
KCDI000218,kcdi000218_2019_health_promotion_perspectives_2019.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000218_2019_health_promotion_perspectives_2019.pdf,"Health Promotion Perspectives , 2019, 9(1), 40-49",2019,10.15171/hpp.2019,Thiruvananthapuram,high,Major Illness & Health,,087cb8c7126246f495a373ef94a4dd17a9164a4bd8ee9b9c1e6c60f54a8565d0,692294,Measuring childhood socioeconomic position in health researchDevelopment and validation of childhood_W2912633414.pdf,Metrics_Corpus
KCDI000219,kcdi000219_2015_international_ournal_research_medical_sciences_september_2015_vol_issue_page.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000219_2015_international_ournal_research_medical_sciences_september_2015_vol_issue_page.pdf,International J ournal of Research in Medical Sciences  | September 2015 | Vol 3 | Issue 9    Page 2161  International Journal of Research in Medical Sciences,2015,,Thiruvananthapuram,med,Major Illness & Health,,f4d58e6ebb0263569798602d714965d5dd622f44761354afe40311dbcdca956c,228015,Medical tourism a new growth factor for Indian healthcare industry_W1808890121.pdf,Metrics_Corpus
KCDI000220,kcdi000220_2020_protection_and_control.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000220_2020_protection_and_control.pdf,Protection and Control of,2020,10.1186/s41601-020-0153-1,Thiruvananthapuram,high,Unknown,,c70424b3bb2b6e9d3cb437f8e4080261966c2dadef97e699ec1acb83e6d938d5,3112955,Micro-synchrophasor based special protection scheme for distribution system automation in a smart ci_W3031215819.pdf,Metrics_Corpus
KCDI000221,kcdi000221_2017_int_curr_microbiol_app_sci_2017_2366_2370.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000221_2017_int_curr_microbiol_app_sci_2017_2366_2370.pdf,Int.J.Curr.Microbiol.App.Sci (2017) 6(7): 2366 -2370,2017,10.20546/ijcmas.2017.607.338,Thiruvananthapuram,high,Unknown,,aaa09bc817b0a2e51371f8c5ea58996f5e931faaa51fbf19770b84e8da7c591c,323081,Microbial Profile of High Vaginal Swab from Women of Reproductive Age Group in a Tertiary Care Hospi_W2735279162.pdf,Metrics_Corpus
KCDI000222,kcdi000222_2016_modeling_hotspot_detection_using_cluster_outlier_analysis.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000222_2016_modeling_hotspot_detection_using_cluster_outlier_analysis.pdf,Modeling of hotspot detection using cluster outlier analysis,2016,10.1007/s40808-016-0122-xdevelopment,India-transferable,high,Education Levels & Literacy,,3152f92c34e39c402dd431f865a92427e9677d883f71ec73cdeac070efcff5fd,4094271,Modeling of hotspot detection using cluster outlier analysis and Getis-Ord Gi statistic of education_W2313852287.pdf,Metrics_Corpus
KCDI000223,kcdi000223_2019_corresponding_author_mail_biviplna_gmail_com.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000223_2019_corresponding_author_mail_biviplna_gmail_com.pdf,*Corresponding author. E-mail: biviplna@gmail.com,2019,10.3846/transport.2019.9819,Thiruvananthapuram,high,Unknown,,1d5df6d27d1ca3dd027dbc2ac942642ee8efd67b0ec6f9455b408b4c956e0916,610086,MODELLING PERCEIVED PEDESTRIAN LEVEL OF SERVICE OF SIDEWALKS A STRUCTURAL EQUATION APPROACH_W2946093498.pdf,Metrics_Corpus
KCDI000224,kcdi000224_ztt_tzr_ztvo_nokwts_kro.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000224_ztt_tzr_ztvo_nokwts_kro.pdf,T{ztt{~tzr ]ztvo~€kw Nokwts I{vo~kro,,,Unknown,low,Major Illness & Health,,633e8deee62951a48ee35b6a4de228e53ffa5a44c1262c2540e2ce7cccd3fb05,1251689,Monitoring Universal Health Coverage reforms in primary health care facilities Creating a framework _W3047303743.pdf,Metrics_Corpus
KCDI000225,kcdi000225_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000225_.pdf,,,,Unknown,low,Unknown,,37abdce4e2f0c56e4fdfe8b02beef57bc850c6d22b23abe347eda671f706b4bb,287385,Multi-Objective Metaheuristic Algorithm for Optimal Distributed Generator Placement and Profit Analy_W2957648394.pdf,Metrics_Corpus
KCDI000226,kcdi000226_2021_secondary_infections_are_known_complicate_the.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000226_2021_secondary_infections_are_known_complicate_the.pdf,Secondary infections are known to complicate the,2021,10.3201/eid2709.2109341These,India-transferable,high,Major Illness & Health,,549686b7565be4dd448f8254a50c7f4bac2f323e307a69b46144ae508023f31a,2437356,Multicenter Epidemiologic Study of Coronavirus DiseaseAssociated Mucormycosis India_W3164172839.pdf,Metrics_Corpus
KCDI000228,kcdi000228_2022_https_doi_org_4209_aaqr_220435.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000228_2022_https_doi_org_4209_aaqr_220435.pdf,https://doi.org/10.4209/aaqr.220435,2022,10.4209/aaqr.220435,Thiruvananthapuram,high,Unknown,,d30d7f09f1c22259d8ab52a321038b5b4821c8c56316e935d12e892e15e7f9b2,4918206,Multisite Scenarios of Black Carbon and Biomass Burning Aerosol Characteristics in India_W4361982519.pdf,Metrics_Corpus
KCDI000229,kcdi000229_2020_municipal_finance_analysis_the_case_study_guja_rat_india.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000229_2020_municipal_finance_analysis_the_case_study_guja_rat_india.pdf,“Municipal finance analysis: The case study of Guja rat (India)”,2020,10.21511/pmf.09(1).2020.07,India-transferable,high,Tax Revenue & Municipal Finance,,b765c5fd9149cb6c100801b7ff16e1329cd42b719bae64e85d17adbd54646280,646210,Municipal finance analysis The case study of Gujarat India_W3119711116.pdf,Metrics_Corpus
KCDI000230,kcdi000230_2024_issn_online_2582_7472.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000230_2024_issn_online_2582_7472.pdf,ISSN  (Online):  2582- 7472,2024,10.29121/shodhkosh.v5.i5.2024.5053,Thiruvananthapuram,high,Tax Revenue & Municipal Finance,,595b5c4b93d8f76cbbef5494259314e52625331730edd9e81ea7861de12572a0,476202,MUNICIPAL FINANCE IN KERALA COMPOSITION AND TRENDS IN REVENUE RECEIPTS OF CORPORATIONS_W4410124560.pdf,Metrics_Corpus
KCDI000231,kcdi000231_2017_international_journal_mart_home.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000231_2017_international_journal_mart_home.pdf,International Journal of S mart Home,2017,10.14257/ijsh/2017.1,India-transferable,high,Unknown,,18d161dc3c72f1f41a2090c4bcb43a7ff9802417f2940b78f7b49f95642b6cf7,794699,Need amp Gap Analysis of Converting a City into Smart City_W2609028441.pdf,Metrics_Corpus
KCDI000232,kcdi000232_2020_international_journal_comm_unity_medicine_and_public_health_july_2020.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000232_2020_international_journal_comm_unity_medicine_and_public_health_july_2020.pdf,International Journal of Comm unity Medicine and Public Health  | July 2020 | Vol 7 | Issue 7    Page 2841  International Journal of Community Medicine and Public Health,2020,,Kerala,med,Major Illness & Health,,9dca84800d28136f45c818632d181dc53b97cb7dbe3ac5c57390137390aee55a,170173,Need of the hour health literacy the drug of choice for the current pandemic_W3037978489.pdf,Metrics_Corpus
KCDI000234,kcdi000234_2016_scientific_reports_36422_doi_1038_srep36422www_nature_com_scientificreportsnovel.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000234_2016_scientific_reports_36422_doi_1038_srep36422www_nature_com_scientificreportsnovel.pdf,Scientific  RepoRts  | 6:36422 | DOI: 10.1038/srep36422www.nature.com/scientificreportsNovel amperometric glucose,2016,10.1038/srep36422www.nature.com/scientificreportsNovel,Thiruvananthapuram,high,Unknown,,a24e81176239737c1709a57d382f0ef78c17a41a8d26fe6530d833073e826a51,4381247,Novel amperometric glucose biosensor based on MXene nanocomposite_W2555857612.pdf,Metrics_Corpus
KCDI000235,kcdi000235_2015_nutrition_transition_south_asia_the_emergence.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000235_2015_nutrition_transition_south_asia_the_emergence.pdf,Nutrition transition in South Asia: the emergence of,2015,10.12688/f1000research.5732.1,India-transferable,high,Major Illness & Health,,be16b75785991d27108d09d96fe3ed7a0492c5ed543aa273dfd023a2f2a2d4a0,1407233,Nutrition transition in South Asia the emergence of non-communicable chronic diseases_W2063288698.pdf,Metrics_Corpus
KCDI000236,kcdi000236_1970_review_article_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000236_1970_review_article_open_access.pdf,REVIEW ARTICLE Open Access,1970,10.1186/s42779-019-0017-3Origin,Kerala,high,Unknown,,a924dcc0a08d42ae05bd473edde9402f33162ed441c0c67d5b26a9c526838c43,5522657,Nutritional and functional properties of coloured rice varieties of South India a review_W2980428052.pdf,Metrics_Corpus
KCDI000237,kcdi000237_2021_volume_issue_2021.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000237_2021_volume_issue_2021.pdf,"Volume 65, Issue 4, 2021",2021,10.37398/JSR.2021.65041,Thiruvananthapuram,high,Education Levels & Literacy,,a0faecbb4d6e76506fdf5c2e9bb80a6b63ce8090893dc02b013991e3c2ec9659,534754,Nutritional Knowledge and Attitudes of Physical Education Students in Thiruvananthapuram District Ke_W3164570116.pdf,Metrics_Corpus
KCDI000238,kcdi000238_2019_international_journal_comm_unity_medicine_and_public_health_january_2019.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000238_2019_international_journal_comm_unity_medicine_and_public_health_january_2019.pdf,International Journal of Comm unity Medicine and Public Health  | January  2019 | Vol 6 | Issue 1    Page 325,2019,,Thiruvananthapuram,med,Major Illness & Health,,4de60bfe92678497d8e2ef9f4639b98fc0e095ebd088a80447b61fcd26272ebf,300453,Occupational stress among female police officers in an urban setting in South Kerala_W2906517665.pdf,Metrics_Corpus
KCDI000239,kcdi000239_2023_sankar_bmc_primary_care_2023.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000239_2023_sankar_bmc_primary_care_2023.pdf,Sankar D  et al. BMC Primary Care           (2023) 24:59,2023,10.1186/s12875-023-02000-0,Kerala,high,Major Illness & Health,,ed1ef6e81748d58cf4ad465dcb7d4f19176f5067fb57c2207b04c3e60819593f,1079917,Of primary health care reforms and pandemic responses understanding perspectives of health system ac_W4322754569.pdf,Metrics_Corpus
KCDI000240,kcdi000240_2015_international_journal_one_health.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000240_2015_international_journal_one_health.pdf,International Journal of One Health,2015,,Thiruvananthapuram,med,Major Illness & Health,,6c39c18d678d329065fbb72d4143e4df6e47314238701b8347aa8160f4962e56,1161108,One Health approach A platform for intervention in emerging public health challenges of Kerala state_W2184759520.pdf,Metrics_Corpus
KCDI000241,kcdi000241_2071_http_www_sajhrm_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000241_2071_http_www_sajhrm_open_access.pdf,http://www.sajhrm.co.za Open Access,2071,10.4102/sajhrm.v16i0.977,Unknown,high,Unknown,,9574d454beb19e367bad104330e1baecfc486499fbb5214f2ff95e110d7c7787,2891121,Operationalising performance management in local government The use of the balanced scorecard_W2806821107.pdf,Metrics_Corpus
KCDI000242,kcdi000242_2017_case_study_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000242_2017_case_study_open_access.pdf,CASE STUDY Open Access,2017,10.1186/s41601-017-0055-zsort,India-transferable,high,Unknown,,1bae0f0a43afdb43a047bc1a72c2b0a2961b5ebca699ac8c095e8efdedb3f981,1707145,Optimal configuration analysis for a campus microgrida case study_W2714280167.pdf,Metrics_Corpus
KCDI000243,kcdi000243_2020_https_conferenceproceedings_international.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000243_2020_https_conferenceproceedings_international.pdf,https://conferenceproceedings.international,2020,10.33263/Proceedings,Thiruvananthapuram,high,Life Expectancy & Mortality,,4945f89b1d8a3400470d1cebbc164fc76873cf5b1f0a08107ff9fe7150910777,91755,Outbreak Prevalence and Mortality of Severe Acute Respiratory Syndrome Coronavirus 2 SARS-CoV-2 Infe_W4206337180.pdf,Metrics_Corpus
KCDI000244,kcdi000244_2016_https_nanobioletters_com.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000244_2016_https_nanobioletters_com.pdf,https://nanobioletters.com/,2016,10.33263/LIANBS,Kerala,high,Life Expectancy & Mortality,,caf35bf08a6edc2464711d83828008290575cc284d187a940735acff7bab9e4f,257081,Outbreak Prevalence and Mortality of Severe Acute Respiratory Syndrome SARS-CoV-2 Infections in Kera_W4206516685.pdf,Metrics_Corpus
KCDI000245,kcdi000245_2013_international_journal_science_and_research_ijsr.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000245_2013_international_journal_science_and_research_ijsr.pdf,International Journal of Science and Research (IJSR),2013,,Kerala,med,Unknown,,bceae4599954997ede254dc16ea4f1b6c57eb0c53f5b95deb339b3bb2e963b10,277223,Pain and Palliative Care Services of General Hospital Ernakulam A Case Study based on Participatory _W4242349744.pdf,Metrics_Corpus
KCDI000246,kcdi000246_2022_international_journal_healthcare_education_medical_informatics_issn_2455_9199.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000246_2022_international_journal_healthcare_education_medical_informatics_issn_2455_9199.pdf,International Journal of Healthcare Education & Medical Informatics (ISSN: 2455-9199),2022,10.24321/2455.9199.202202,Thiruvananthapuram,high,Major Illness & Health,,bef758c0c12eadc432e593e15107a49d848eb6b51410a08948e840bb326364f2,521745,Patient Satisfaction in Missionary Hospitals of Kerala_W4283011919.pdf,Metrics_Corpus
KCDI000247,kcdi000247_2021_vol_0123456789_discover_sustainability_2021_https_doi_org_1007_s43621.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000247_2021_vol_0123456789_discover_sustainability_2021_https_doi_org_1007_s43621.pdf,Vol.:(0123456789)Discover Sustainability             (2021) 2:4  | https://doi.org/10.1007/s43621-021-00009-y,2021,10.1007/s43621-021-00009-y,Kerala,high,Unknown,,7411d1c25b0483a8b7bede63d4be3d096ed6ec9d6618413df9a8e6acec04d96a,811667,Paving the way to achieving the United Nations Sustainable Development Goals for women from Indigeno_W3128730468.pdf,Metrics_Corpus
KCDI000248,kcdi000248_2015_pedestrian_road_crossing_behavior_under_mixed_traf_c.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000248_2015_pedestrian_road_crossing_behavior_under_mixed_traf_c.pdf,Pedestrian Road Crossing Behavior Under Mixed Trafﬁc,2015,10.1007/s40890-016-0018-5activity,India-transferable,high,Road Construction & Infrastructure,,2470b4c0135c0ae4f552fba207bf86e77a7e7a65d5b83f6039fb81b0fe996bfc,962499,Pedestrian Road Crossing Behavior Under Mixed Traffic Conditions A Comparative Study of an Intersect_W2421935487.pdf,Metrics_Corpus
KCDI000249,kcdi000249_2024_international_research_journal_advanced_engineering_hub_irjaeh.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000249_2024_international_research_journal_advanced_engineering_hub_irjaeh.pdf,International Research Journal on Advanced Engineering Hub (IRJAEH),2024,10.47392/IRJAEH.2024.03,Thiruvananthapuram,high,Unknown,,8cb7dc9fb9c13c8383bf14069c05579bdec1042412dfecdfde9956489ebaaedf,352679,Performance Comparison of Machine Learning Algorithms for Wind Energy Forecasting in the Coastal Reg_W4405218150.pdf,Metrics_Corpus
KCDI000250,kcdi000250_2019_original_research_papers.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000250_2019_original_research_papers.pdf,ORIGINAL RESEARCH PAPERS,2019,10.1007/s40864-019-0103-2,Kerala,high,Road Congestion & Traffic,,5d6e361a92289c3a3e2835831e1ef80824745f21012af5d6f638d4e8a2cdbf10,465014,Performance Optimization of Public Transport Using Integrated AHPGP Methodology_W2951493167.pdf,Metrics_Corpus
KCDI000251,kcdi000251_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000251_.pdf,,,,Unknown,low,Unknown,,587d46490bf02b4df86f4ff71aa3ff99af96e97e7b4ffc69ea6631e827479425,397272,Plastic waste recycling existing Indian scenario and future opportunities_W4223490312.pdf,Metrics_Corpus
KCDI000252,kcdi000252_2009_population_explosions_tiger_moth_lead.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000252_2009_population_explosions_tiger_moth_lead.pdf,Population Explosions of Tiger Moth Lead to,2009,10.1371/journal.pone.0152787,Thiruvananthapuram,high,Unknown,,097e8e375f2234a7f64aa6b6ab914011d4172ee8a599129cfcc08f7f28a08b02,1909920,Population Explosions of Tiger Moth Lead to Lepidopterism Mimicking Infectious Fever Outbreaks_W2337854089.pdf,Metrics_Corpus
KCDI000253,kcdi000253_2020_international_journal_comm_unity_medicine_and_public_health_may_2020.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000253_2020_international_journal_comm_unity_medicine_and_public_health_may_2020.pdf,International Journal of Comm unity Medicine and Public Health  | May 2020 | Vol 7 | Issue 5    Page 1848  International Journal of Community Medicine and Public Health,2020,,India-transferable,med,Major Illness & Health,,7d05cd64098623c2406d914eb40d846d298b96a1dc769c4eafd5d8be6efb4ac2,232376,Potential gain in life expectancy by gender after elimination of a specific cause of death in urban _W3017916225.pdf,Metrics_Corpus
KCDI000254,kcdi000254_2024_vol_0123456789_scientific_reports_2024_6497_https_doi_org_1038.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000254_2024_vol_0123456789_scientific_reports_2024_6497_https_doi_org_1038.pdf,Vol.:(0123456789) Scientific Reports  |         (2024) 14:6497  | https://doi.org/10.1038/s41598-024-56507-2,2024,10.1038/s41598-024-56507-2,Kerala,high,Utility Reliability,,c6421d61c8222a8b405a920fb0804afc92fe42818b5b03d1a4846d7bcf913118,8261118,Power consumption prediction for electric vehicle charging stations and forecasting income_W4392906747.pdf,Metrics_Corpus
KCDI000255,kcdi000255_2019_munich_personal_repec_archive.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000255_2019_munich_personal_repec_archive.pdf,Munich Personal RePEc Archive,2019,,Kerala,med,Tax Revenue & Municipal Finance,,7e5818674041896c2a16e9bc45cecc16d2cc413351c8734db48e31268e847e39,276747,Practising Subnational Public Finance in an Emerging Economy Fiscal Marksmanship in Kerala_W2945439406.pdf,Metrics_Corpus
KCDI000256,kcdi000256_2020_predicting_the_covid_positive_cases_india_with_concern.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000256_2020_predicting_the_covid_positive_cases_india_with_concern.pdf,Predicting the COVID -19 positive cases in India with concern to,2020,10.1101/2020.05.16.20104133doi:,Kerala,high,Unknown,,7a7bd9d9e29af755949a66f22af73ea33bb567b15a647916f55be340697af6e1,420835,Predicting the COVID-19 positive cases in India with concern to Lockdown by using Mathematical and M_W3026820287.pdf,Metrics_Corpus
KCDI000257,kcdi000257_2017_prediction_and_analysis_pollution_and_congestion.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000257_2017_prediction_and_analysis_pollution_and_congestion.pdf,PREDICTION AND ANALYSIS OF POLLUTION AND CONGESTION,2017,10.7708/ijtte.2018.8(2).06,India-transferable,high,Road Congestion & Traffic,,99297fb674dcf5e19cea3eb0ae58994327a3dd10534ec26ff7629c7c47607e23,803568,PREDICTION AND ANALYSIS OF POLLUTION AND CONGESTION LEVEL FOR PRESENT AND FUTURE SCENARIO ON AN URBA_W4242376847.pdf,Metrics_Corpus
KCDI000258,kcdi000258_2021_vol_issue_2021online_2455_3891.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000258_2021_vol_issue_2021online_2455_3891.pdf,"Vol 14, Issue 5, 2021Online - 2455-3891",2021,10.22159/ajpcr.2021v14i5.41305,Kerala,high,Major Illness & Health,,34bd42d32cb624643d38dbc2fc7a2d4c3750438f6c0084a6c41b6a59c08d3576,423849,PRESCRIPTION AUDITING BASED ON THE WORLD HEALTH ORGANIZATION WHO PRESCRIBING INDICATORS IN OUTPATIEN_W3162238434.pdf,Metrics_Corpus
KCDI000259,kcdi000259_2022_chauhan_bmc_geriatrics_2022.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000259_2022_chauhan_bmc_geriatrics_2022.pdf,Chauhan  et al. BMC Geriatrics           (2022) 22:64,2022,10.1186/s12877-021-02659-z,India-transferable,high,Unknown,,b67e203ce8c1dffc92dc1d0757e3edf94cccb87b352d56bea303808e3e756ae6,979165,Prevalence and determinants of activity of daily living and instrumental activity of daily living am_W4226186163.pdf,Metrics_Corpus
KCDI000261,kcdi000261_2020_prevalence_and_patterns_multi_morbidity_the_productive.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000261_2020_prevalence_and_patterns_multi_morbidity_the_productive.pdf,Prevalence and patterns of multi-morbidity in the productive,2020,10.12688/wellcomeopenres.16326.1,Thiruvananthapuram,high,Unknown,,d9e1b8740d47d3948a1edd0a747083baf3216508932f2c23a1df3e1be5317970,1068535,Prevalence and patterns of multi-morbidity in the productive age group of 30-69 years A cross-sectio_W3092170284.pdf,Metrics_Corpus
KCDI000262,kcdi000262_ovkwozmo_kzn_tozttkw_noto_ytzkz.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000262_ovkwozmo_kzn_tozttkw_noto_ytzkz.pdf,W~ovkwozmo kzn |{tozttkw noto~ytzkz t€{q,,,Unknown,low,Major Illness & Health,,996668101d1072aadf8ddd2b7f7898aad24ce80d5d192a4ec0d2558e052a17fd,1023779,Prevalence and potential determinants of chronic disease among elderly in India Rural-urban perspect_W4220694807.pdf,Metrics_Corpus
KCDI000263,kcdi000263_1993_research_article_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000263_1993_research_article_open_access.pdf,RESEARCH ARTICLE Open Access,1993,10.1186/s12872-016-0189-3the,Thiruvananthapuram,high,Major Illness & Health,,dfc7660dc8f20cee74e7eaca88a812b9d7a0e28526e7b78c0ab34d6b9f1b1cc4,580386,Prevalence of coronary artery disease and its risk factors in Kerala South India a community-based c_W2239649720.pdf,Metrics_Corpus
KCDI000264,kcdi000264_2016_international_journal_comm_unity_medicine_and_public_health_december_2016.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000264_2016_international_journal_comm_unity_medicine_and_public_health_december_2016.pdf,International Journal of Comm unity Medicine and Public Health | December 2016 | Vol 3 | Issue 12    Page 3556,2016,10.18203/2394,Thiruvananthapuram,high,Major Illness & Health,,ff5144654a8b89f64dd607a60a6099fdffb5e7d9228e68aaf11f3cf7889b3f55,328441,Prevalence of hypertension and pre-hypertension among adolescent school children in Thiruvananthapur_W2554963742.pdf,Metrics_Corpus
KCDI000265,kcdi000265_2014_prevalence_indicator_and_pathogenic_bacteria_tropical_river.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000265_2014_prevalence_indicator_and_pathogenic_bacteria_tropical_river.pdf,Prevalence of indicator and pathogenic bacteria in a tropical river,2014,10.1007/s13201-015-0296-9,Thiruvananthapuram,high,Unknown,,b099e701c33dfc165dbe6329d571839761995000d27815d81cfda6c8a5218ddb,1060065,Prevalence of indicator and pathogenic bacteria in a tropical river of Western Ghats India_W1957527559.pdf,Metrics_Corpus
KCDI000266,kcdi000266_2022_prevalence_multimorbidity_and_associated_treatment.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000266_2022_prevalence_multimorbidity_and_associated_treatment.pdf,Prevalence of multimorbidity and associated treatment,2022,10.12688/wellcomeopenres.17674.1,Thiruvananthapuram,high,Unknown,,378628ff514902a71ba4db3947ea735c08a3f19e195d3f5e2e9272886b707c8a,1505411,Prevalence of multimorbidity and associated treatment burden in primary care settings in Kerala a cr_W4229057533.pdf,Metrics_Corpus
KCDI000267,kcdi000267_international_union_for_conservation_nature.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000267_international_union_for_conservation_nature.pdf,INTERNATIONAL UNION FOR CONSERVATION OF NATURE,,,Unknown,low,Unknown,,85fffb230620e6c3180d203ba2e2d666a0d817294811c08292a1b6e68eb58a44,1373115,Primary microplastics in the oceans A global evaluation of sources_W2755306482.pdf,Metrics_Corpus
